code,predicted_pm2.5,geometry
143,4, -0.1667554802080815 51.48511449751714_ -0.1667554802080815 51.48691314072898_ -0.1696446534720544 51.48691314072898_ -0.1696446534720544 51.48511449751714_ -0.1667554802080815 51.48511449751714
144,4, -0.1667554802080815 51.48691314072898_ -0.1667554802080815 51.488711783940815_ -0.1696446534720544 51.488711783940815_ -0.1696446534720544 51.48691314072898_ -0.1667554802080815 51.48691314072898
145,4, -0.1667554802080815 51.488711783940815_ -0.1667554802080815 51.49051042715265_ -0.1696446534720544 51.49051042715265_ -0.1696446534720544 51.488711783940815_ -0.1667554802080815 51.488711783940815
146,4, -0.1667554802080815 51.49051042715265_ -0.1667554802080815 51.49230907036449_ -0.1696446534720544 51.49230907036449_ -0.1696446534720544 51.49051042715265_ -0.1667554802080815 51.49051042715265
147,4, -0.1667554802080815 51.49230907036449_ -0.1667554802080815 51.49410771357633_ -0.1696446534720544 51.49410771357633_ -0.1696446534720544 51.49230907036449_ -0.1667554802080815 51.49230907036449
148,4, -0.1667554802080815 51.49410771357633_ -0.1667554802080815 51.49590635678817_ -0.1696446534720544 51.49590635678817_ -0.1696446534720544 51.49410771357633_ -0.1667554802080815 51.49410771357633
149,4, -0.1667554802080815 51.49590635678817_ -0.1667554802080815 51.497705_ -0.1696446534720544 51.497705_ -0.1696446534720544 51.49590635678817_ -0.1667554802080815 51.49590635678817
150,4, -0.1667554802080815 51.497705_ -0.1667554802080815 51.49950364321184_ -0.1696446534720544 51.49950364321184_ -0.1696446534720544 51.497705_ -0.1667554802080815 51.497705
151,4, -0.1667554802080815 51.49950364321184_ -0.1667554802080815 51.50130228642368_ -0.1696446534720544 51.50130228642368_ -0.1696446534720544 51.49950364321184_ -0.1667554802080815 51.49950364321184
152,4, -0.1667554802080815 51.50130228642368_ -0.1667554802080815 51.503100929635515_ -0.1696446534720544 51.503100929635515_ -0.1696446534720544 51.50130228642368_ -0.1667554802080815 51.50130228642368
153,4, -0.1667554802080815 51.503100929635515_ -0.1667554802080815 51.50489957284736_ -0.1696446534720544 51.50489957284736_ -0.1696446534720544 51.503100929635515_ -0.1667554802080815 51.503100929635515
154,4, -0.1667554802080815 51.50489957284736_ -0.1667554802080815 51.50669821605919_ -0.1696446534720544 51.50669821605919_ -0.1696446534720544 51.50489957284736_ -0.1667554802080815 51.50489957284736
155,4, -0.1667554802080815 51.50669821605919_ -0.1667554802080815 51.50849685927103_ -0.1696446534720544 51.50849685927103_ -0.1696446534720544 51.50669821605919_ -0.1667554802080815 51.50669821605919
156,4, -0.1667554802080815 51.50849685927103_ -0.1667554802080815 51.51029550248287_ -0.1696446534720544 51.51029550248287_ -0.1696446534720544 51.50849685927103_ -0.1667554802080815 51.50849685927103
157,4, -0.1667554802080815 51.51029550248287_ -0.1667554802080815 51.512094145694704_ -0.1696446534720544 51.512094145694704_ -0.1696446534720544 51.51029550248287_ -0.1667554802080815 51.51029550248287
158,4, -0.1667554802080815 51.512094145694704_ -0.1667554802080815 51.513892788906546_ -0.1696446534720544 51.513892788906546_ -0.1696446534720544 51.512094145694704_ -0.1667554802080815 51.512094145694704
159,4, -0.1667554802080815 51.513892788906546_ -0.1667554802080815 51.51569143211838_ -0.1696446534720544 51.51569143211838_ -0.1696446534720544 51.513892788906546_ -0.1667554802080815 51.513892788906546
160,4, -0.1696446534720544 51.479718567881626_ -0.1696446534720544 51.48151721109346_ -0.1725338267360272 51.48151721109346_ -0.1725338267360272 51.479718567881626_ -0.1696446534720544 51.479718567881626
161,4, -0.1696446534720544 51.48151721109346_ -0.1696446534720544 51.4833158543053_ -0.1725338267360272 51.4833158543053_ -0.1725338267360272 51.48151721109346_ -0.1696446534720544 51.48151721109346
162,4, -0.1696446534720544 51.4833158543053_ -0.1696446534720544 51.48511449751714_ -0.1725338267360272 51.48511449751714_ -0.1725338267360272 51.4833158543053_ -0.1696446534720544 51.4833158543053
163,4, -0.1696446534720544 51.48511449751714_ -0.1696446534720544 51.48691314072898_ -0.1725338267360272 51.48691314072898_ -0.1725338267360272 51.48511449751714_ -0.1696446534720544 51.48511449751714
164,4, -0.1696446534720544 51.48691314072898_ -0.1696446534720544 51.488711783940815_ -0.1725338267360272 51.488711783940815_ -0.1725338267360272 51.48691314072898_ -0.1696446534720544 51.48691314072898
165,4, -0.1696446534720544 51.488711783940815_ -0.1696446534720544 51.49051042715265_ -0.1725338267360272 51.49051042715265_ -0.1725338267360272 51.488711783940815_ -0.1696446534720544 51.488711783940815
166,4, -0.1696446534720544 51.49051042715265_ -0.1696446534720544 51.49230907036449_ -0.1725338267360272 51.49230907036449_ -0.1725338267360272 51.49051042715265_ -0.1696446534720544 51.49051042715265
167,4, -0.1696446534720544 51.49230907036449_ -0.1696446534720544 51.49410771357633_ -0.1725338267360272 51.49410771357633_ -0.1725338267360272 51.49230907036449_ -0.1696446534720544 51.49230907036449
168,4, -0.1696446534720544 51.49410771357633_ -0.1696446534720544 51.49590635678817_ -0.1725338267360272 51.49590635678817_ -0.1725338267360272 51.49410771357633_ -0.1696446534720544 51.49410771357633
169,4, -0.1696446534720544 51.49590635678817_ -0.1696446534720544 51.497705_ -0.1725338267360272 51.497705_ -0.1725338267360272 51.49590635678817_ -0.1696446534720544 51.49590635678817
170,4, -0.1696446534720544 51.497705_ -0.1696446534720544 51.49950364321184_ -0.1725338267360272 51.49950364321184_ -0.1725338267360272 51.497705_ -0.1696446534720544 51.497705
171,4, -0.1696446534720544 51.49950364321184_ -0.1696446534720544 51.50130228642368_ -0.1725338267360272 51.50130228642368_ -0.1725338267360272 51.49950364321184_ -0.1696446534720544 51.49950364321184
172,4, -0.1696446534720544 51.50130228642368_ -0.1696446534720544 51.503100929635515_ -0.1725338267360272 51.503100929635515_ -0.1725338267360272 51.50130228642368_ -0.1696446534720544 51.50130228642368
173,4, -0.1696446534720544 51.503100929635515_ -0.1696446534720544 51.50489957284736_ -0.1725338267360272 51.50489957284736_ -0.1725338267360272 51.503100929635515_ -0.1696446534720544 51.503100929635515
174,4, -0.1696446534720544 51.50489957284736_ -0.1696446534720544 51.50669821605919_ -0.1725338267360272 51.50669821605919_ -0.1725338267360272 51.50489957284736_ -0.1696446534720544 51.50489957284736
175,4, -0.1696446534720544 51.50669821605919_ -0.1696446534720544 51.50849685927103_ -0.1725338267360272 51.50849685927103_ -0.1725338267360272 51.50669821605919_ -0.1696446534720544 51.50669821605919
176,4, -0.1696446534720544 51.50849685927103_ -0.1696446534720544 51.51029550248287_ -0.1725338267360272 51.51029550248287_ -0.1725338267360272 51.50849685927103_ -0.1696446534720544 51.50849685927103
177,4, -0.1696446534720544 51.51029550248287_ -0.1696446534720544 51.512094145694704_ -0.1725338267360272 51.512094145694704_ -0.1725338267360272 51.51029550248287_ -0.1696446534720544 51.51029550248287
178,4, -0.1696446534720544 51.512094145694704_ -0.1696446534720544 51.513892788906546_ -0.1725338267360272 51.513892788906546_ -0.1725338267360272 51.512094145694704_ -0.1696446534720544 51.512094145694704
179,4, -0.1696446534720544 51.513892788906546_ -0.1696446534720544 51.51569143211838_ -0.1725338267360272 51.51569143211838_ -0.1725338267360272 51.513892788906546_ -0.1696446534720544 51.513892788906546
180,4, -0.1725338267360272 51.479718567881626_ -0.1725338267360272 51.48151721109346_ -0.175423 51.48151721109346_ -0.175423 51.479718567881626_ -0.1725338267360272 51.479718567881626
181,4, -0.1725338267360272 51.48151721109346_ -0.1725338267360272 51.4833158543053_ -0.175423 51.4833158543053_ -0.175423 51.48151721109346_ -0.1725338267360272 51.48151721109346
182,4, -0.1725338267360272 51.4833158543053_ -0.1725338267360272 51.48511449751714_ -0.175423 51.48511449751714_ -0.175423 51.4833158543053_ -0.1725338267360272 51.4833158543053
183,4, -0.1725338267360272 51.48511449751714_ -0.1725338267360272 51.48691314072898_ -0.175423 51.48691314072898_ -0.175423 51.48511449751714_ -0.1725338267360272 51.48511449751714
184,4, -0.1725338267360272 51.48691314072898_ -0.1725338267360272 51.488711783940815_ -0.175423 51.488711783940815_ -0.175423 51.48691314072898_ -0.1725338267360272 51.48691314072898
185,4, -0.1725338267360272 51.488711783940815_ -0.1725338267360272 51.49051042715265_ -0.175423 51.49051042715265_ -0.175423 51.488711783940815_ -0.1725338267360272 51.488711783940815
186,4, -0.1725338267360272 51.49051042715265_ -0.1725338267360272 51.49230907036449_ -0.175423 51.49230907036449_ -0.175423 51.49051042715265_ -0.1725338267360272 51.49051042715265
187,4, -0.1725338267360272 51.49230907036449_ -0.1725338267360272 51.49410771357633_ -0.175423 51.49410771357633_ -0.175423 51.49230907036449_ -0.1725338267360272 51.49230907036449
188,4, -0.1725338267360272 51.49410771357633_ -0.1725338267360272 51.49590635678817_ -0.175423 51.49590635678817_ -0.175423 51.49410771357633_ -0.1725338267360272 51.49410771357633
189,4, -0.1725338267360272 51.49590635678817_ -0.1725338267360272 51.497705_ -0.175423 51.497705_ -0.175423 51.49590635678817_ -0.1725338267360272 51.49590635678817
190,4, -0.1725338267360272 51.497705_ -0.1725338267360272 51.49950364321184_ -0.175423 51.49950364321184_ -0.175423 51.497705_ -0.1725338267360272 51.497705
191,4, -0.1725338267360272 51.49950364321184_ -0.1725338267360272 51.50130228642368_ -0.175423 51.50130228642368_ -0.175423 51.49950364321184_ -0.1725338267360272 51.49950364321184
192,4, -0.1725338267360272 51.50130228642368_ -0.1725338267360272 51.503100929635515_ -0.175423 51.503100929635515_ -0.175423 51.50130228642368_ -0.1725338267360272 51.50130228642368
193,4, -0.1725338267360272 51.503100929635515_ -0.1725338267360272 51.50489957284736_ -0.175423 51.50489957284736_ -0.175423 51.503100929635515_ -0.1725338267360272 51.503100929635515
194,4, -0.1725338267360272 51.50489957284736_ -0.1725338267360272 51.50669821605919_ -0.175423 51.50669821605919_ -0.175423 51.50489957284736_ -0.1725338267360272 51.50489957284736
195,4, -0.1725338267360272 51.50669821605919_ -0.1725338267360272 51.50849685927103_ -0.175423 51.50849685927103_ -0.175423 51.50669821605919_ -0.1725338267360272 51.50669821605919
196,4, -0.1725338267360272 51.50849685927103_ -0.1725338267360272 51.51029550248287_ -0.175423 51.51029550248287_ -0.175423 51.50849685927103_ -0.1725338267360272 51.50849685927103
197,4, -0.1725338267360272 51.51029550248287_ -0.1725338267360272 51.512094145694704_ -0.175423 51.512094145694704_ -0.175423 51.51029550248287_ -0.1725338267360272 51.51029550248287
198,4, -0.1725338267360272 51.512094145694704_ -0.1725338267360272 51.513892788906546_ -0.175423 51.513892788906546_ -0.175423 51.512094145694704_ -0.1725338267360272 51.512094145694704
199,4, -0.1725338267360272 51.513892788906546_ -0.1725338267360272 51.51569143211838_ -0.175423 51.51569143211838_ -0.175423 51.513892788906546_ -0.1725338267360272 51.513892788906546
200,4, -0.175423 51.479718567881626_ -0.175423 51.48151721109346_ -0.1783121732639728 51.48151721109346_ -0.1783121732639728 51.479718567881626_ -0.175423 51.479718567881626
201,4, -0.175423 51.48151721109346_ -0.175423 51.4833158543053_ -0.1783121732639728 51.4833158543053_ -0.1783121732639728 51.48151721109346_ -0.175423 51.48151721109346
202,4, -0.175423 51.4833158543053_ -0.175423 51.48511449751714_ -0.1783121732639728 51.48511449751714_ -0.1783121732639728 51.4833158543053_ -0.175423 51.4833158543053
203,4, -0.175423 51.48511449751714_ -0.175423 51.48691314072898_ -0.1783121732639728 51.48691314072898_ -0.1783121732639728 51.48511449751714_ -0.175423 51.48511449751714
204,4, -0.175423 51.48691314072898_ -0.175423 51.488711783940815_ -0.1783121732639728 51.488711783940815_ -0.1783121732639728 51.48691314072898_ -0.175423 51.48691314072898
205,4, -0.175423 51.488711783940815_ -0.175423 51.49051042715265_ -0.1783121732639728 51.49051042715265_ -0.1783121732639728 51.488711783940815_ -0.175423 51.488711783940815
206,4, -0.175423 51.49051042715265_ -0.175423 51.49230907036449_ -0.1783121732639728 51.49230907036449_ -0.1783121732639728 51.49051042715265_ -0.175423 51.49051042715265
207,4, -0.175423 51.49230907036449_ -0.175423 51.49410771357633_ -0.1783121732639728 51.49410771357633_ -0.1783121732639728 51.49230907036449_ -0.175423 51.49230907036449
208,4, -0.175423 51.49410771357633_ -0.175423 51.49590635678817_ -0.1783121732639728 51.49590635678817_ -0.1783121732639728 51.49410771357633_ -0.175423 51.49410771357633
209,4, -0.175423 51.49590635678817_ -0.175423 51.497705_ -0.1783121732639728 51.497705_ -0.1783121732639728 51.49590635678817_ -0.175423 51.49590635678817
210,4, -0.175423 51.497705_ -0.175423 51.49950364321184_ -0.1783121732639728 51.49950364321184_ -0.1783121732639728 51.497705_ -0.175423 51.497705
211,4, -0.175423 51.49950364321184_ -0.175423 51.50130228642368_ -0.1783121732639728 51.50130228642368_ -0.1783121732639728 51.49950364321184_ -0.175423 51.49950364321184
212,4, -0.175423 51.50130228642368_ -0.175423 51.503100929635515_ -0.1783121732639728 51.503100929635515_ -0.1783121732639728 51.50130228642368_ -0.175423 51.50130228642368
213,4, -0.175423 51.503100929635515_ -0.175423 51.50489957284736_ -0.1783121732639728 51.50489957284736_ -0.1783121732639728 51.503100929635515_ -0.175423 51.503100929635515
214,4, -0.175423 51.50489957284736_ -0.175423 51.50669821605919_ -0.1783121732639728 51.50669821605919_ -0.1783121732639728 51.50489957284736_ -0.175423 51.50489957284736
215,4, -0.175423 51.50669821605919_ -0.175423 51.50849685927103_ -0.1783121732639728 51.50849685927103_ -0.1783121732639728 51.50669821605919_ -0.175423 51.50669821605919
216,4, -0.175423 51.50849685927103_ -0.175423 51.51029550248287_ -0.1783121732639728 51.51029550248287_ -0.1783121732639728 51.50849685927103_ -0.175423 51.50849685927103
217,4, -0.175423 51.51029550248287_ -0.175423 51.512094145694704_ -0.1783121732639728 51.512094145694704_ -0.1783121732639728 51.51029550248287_ -0.175423 51.51029550248287
218,4, -0.175423 51.512094145694704_ -0.175423 51.513892788906546_ -0.1783121732639728 51.513892788906546_ -0.1783121732639728 51.512094145694704_ -0.175423 51.512094145694704
219,4, -0.175423 51.513892788906546_ -0.175423 51.51569143211838_ -0.1783121732639728 51.51569143211838_ -0.1783121732639728 51.513892788906546_ -0.175423 51.513892788906546
220,4, -0.1783121732639728 51.479718567881626_ -0.1783121732639728 51.48151721109346_ -0.1812013465279456 51.48151721109346_ -0.1812013465279456 51.479718567881626_ -0.1783121732639728 51.479718567881626
221,4, -0.1783121732639728 51.48151721109346_ -0.1783121732639728 51.4833158543053_ -0.1812013465279456 51.4833158543053_ -0.1812013465279456 51.48151721109346_ -0.1783121732639728 51.48151721109346
222,4, -0.1783121732639728 51.4833158543053_ -0.1783121732639728 51.48511449751714_ -0.1812013465279456 51.48511449751714_ -0.1812013465279456 51.4833158543053_ -0.1783121732639728 51.4833158543053
223,4, -0.1783121732639728 51.48511449751714_ -0.1783121732639728 51.48691314072898_ -0.1812013465279456 51.48691314072898_ -0.1812013465279456 51.48511449751714_ -0.1783121732639728 51.48511449751714
224,4, -0.1783121732639728 51.48691314072898_ -0.1783121732639728 51.488711783940815_ -0.1812013465279456 51.488711783940815_ -0.1812013465279456 51.48691314072898_ -0.1783121732639728 51.48691314072898
225,4, -0.1783121732639728 51.488711783940815_ -0.1783121732639728 51.49051042715265_ -0.1812013465279456 51.49051042715265_ -0.1812013465279456 51.488711783940815_ -0.1783121732639728 51.488711783940815
226,4, -0.1783121732639728 51.49051042715265_ -0.1783121732639728 51.49230907036449_ -0.1812013465279456 51.49230907036449_ -0.1812013465279456 51.49051042715265_ -0.1783121732639728 51.49051042715265
227,4, -0.1783121732639728 51.49230907036449_ -0.1783121732639728 51.49410771357633_ -0.1812013465279456 51.49410771357633_ -0.1812013465279456 51.49230907036449_ -0.1783121732639728 51.49230907036449
228,4, -0.1783121732639728 51.49410771357633_ -0.1783121732639728 51.49590635678817_ -0.1812013465279456 51.49590635678817_ -0.1812013465279456 51.49410771357633_ -0.1783121732639728 51.49410771357633
229,4, -0.1783121732639728 51.49590635678817_ -0.1783121732639728 51.497705_ -0.1812013465279456 51.497705_ -0.1812013465279456 51.49590635678817_ -0.1783121732639728 51.49590635678817
230,4, -0.1783121732639728 51.497705_ -0.1783121732639728 51.49950364321184_ -0.1812013465279456 51.49950364321184_ -0.1812013465279456 51.497705_ -0.1783121732639728 51.497705
231,4, -0.1783121732639728 51.49950364321184_ -0.1783121732639728 51.50130228642368_ -0.1812013465279456 51.50130228642368_ -0.1812013465279456 51.49950364321184_ -0.1783121732639728 51.49950364321184
232,4, -0.1783121732639728 51.50130228642368_ -0.1783121732639728 51.503100929635515_ -0.1812013465279456 51.503100929635515_ -0.1812013465279456 51.50130228642368_ -0.1783121732639728 51.50130228642368
233,4, -0.1783121732639728 51.503100929635515_ -0.1783121732639728 51.50489957284736_ -0.1812013465279456 51.50489957284736_ -0.1812013465279456 51.503100929635515_ -0.1783121732639728 51.503100929635515
234,4, -0.1783121732639728 51.50489957284736_ -0.1783121732639728 51.50669821605919_ -0.1812013465279456 51.50669821605919_ -0.1812013465279456 51.50489957284736_ -0.1783121732639728 51.50489957284736
235,4, -0.1783121732639728 51.50669821605919_ -0.1783121732639728 51.50849685927103_ -0.1812013465279456 51.50849685927103_ -0.1812013465279456 51.50669821605919_ -0.1783121732639728 51.50669821605919
236,4, -0.1783121732639728 51.50849685927103_ -0.1783121732639728 51.51029550248287_ -0.1812013465279456 51.51029550248287_ -0.1812013465279456 51.50849685927103_ -0.1783121732639728 51.50849685927103
237,4, -0.1783121732639728 51.51029550248287_ -0.1783121732639728 51.512094145694704_ -0.1812013465279456 51.512094145694704_ -0.1812013465279456 51.51029550248287_ -0.1783121732639728 51.51029550248287
238,4, -0.1783121732639728 51.512094145694704_ -0.1783121732639728 51.513892788906546_ -0.1812013465279456 51.513892788906546_ -0.1812013465279456 51.512094145694704_ -0.1783121732639728 51.512094145694704
239,4, -0.1783121732639728 51.513892788906546_ -0.1783121732639728 51.51569143211838_ -0.1812013465279456 51.51569143211838_ -0.1812013465279456 51.513892788906546_ -0.1783121732639728 51.513892788906546
240,4, -0.1812013465279456 51.479718567881626_ -0.1812013465279456 51.48151721109346_ -0.1840905197919185 51.48151721109346_ -0.1840905197919185 51.479718567881626_ -0.1812013465279456 51.479718567881626
241,4, -0.1812013465279456 51.48151721109346_ -0.1812013465279456 51.4833158543053_ -0.1840905197919185 51.4833158543053_ -0.1840905197919185 51.48151721109346_ -0.1812013465279456 51.48151721109346
242,4, -0.1812013465279456 51.4833158543053_ -0.1812013465279456 51.48511449751714_ -0.1840905197919185 51.48511449751714_ -0.1840905197919185 51.4833158543053_ -0.1812013465279456 51.4833158543053
243,4, -0.1812013465279456 51.48511449751714_ -0.1812013465279456 51.48691314072898_ -0.1840905197919185 51.48691314072898_ -0.1840905197919185 51.48511449751714_ -0.1812013465279456 51.48511449751714
244,4, -0.1812013465279456 51.48691314072898_ -0.1812013465279456 51.488711783940815_ -0.1840905197919185 51.488711783940815_ -0.1840905197919185 51.48691314072898_ -0.1812013465279456 51.48691314072898
245,4, -0.1812013465279456 51.488711783940815_ -0.1812013465279456 51.49051042715265_ -0.1840905197919185 51.49051042715265_ -0.1840905197919185 51.488711783940815_ -0.1812013465279456 51.488711783940815
246,4, -0.1812013465279456 51.49051042715265_ -0.1812013465279456 51.49230907036449_ -0.1840905197919185 51.49230907036449_ -0.1840905197919185 51.49051042715265_ -0.1812013465279456 51.49051042715265
247,4, -0.1812013465279456 51.49230907036449_ -0.1812013465279456 51.49410771357633_ -0.1840905197919185 51.49410771357633_ -0.1840905197919185 51.49230907036449_ -0.1812013465279456 51.49230907036449
248,4, -0.1812013465279456 51.49410771357633_ -0.1812013465279456 51.49590635678817_ -0.1840905197919185 51.49590635678817_ -0.1840905197919185 51.49410771357633_ -0.1812013465279456 51.49410771357633
249,4, -0.1812013465279456 51.49590635678817_ -0.1812013465279456 51.497705_ -0.1840905197919185 51.497705_ -0.1840905197919185 51.49590635678817_ -0.1812013465279456 51.49590635678817
250,4, -0.1812013465279456 51.497705_ -0.1812013465279456 51.49950364321184_ -0.1840905197919185 51.49950364321184_ -0.1840905197919185 51.497705_ -0.1812013465279456 51.497705
251,4, -0.1812013465279456 51.49950364321184_ -0.1812013465279456 51.50130228642368_ -0.1840905197919185 51.50130228642368_ -0.1840905197919185 51.49950364321184_ -0.1812013465279456 51.49950364321184
252,4, -0.1812013465279456 51.50130228642368_ -0.1812013465279456 51.503100929635515_ -0.1840905197919185 51.503100929635515_ -0.1840905197919185 51.50130228642368_ -0.1812013465279456 51.50130228642368
253,4, -0.1812013465279456 51.503100929635515_ -0.1812013465279456 51.50489957284736_ -0.1840905197919185 51.50489957284736_ -0.1840905197919185 51.503100929635515_ -0.1812013465279456 51.503100929635515
254,4, -0.1812013465279456 51.50489957284736_ -0.1812013465279456 51.50669821605919_ -0.1840905197919185 51.50669821605919_ -0.1840905197919185 51.50489957284736_ -0.1812013465279456 51.50489957284736
255,4, -0.1812013465279456 51.50669821605919_ -0.1812013465279456 51.50849685927103_ -0.1840905197919185 51.50849685927103_ -0.1840905197919185 51.50669821605919_ -0.1812013465279456 51.50669821605919
256,4, -0.1812013465279456 51.50849685927103_ -0.1812013465279456 51.51029550248287_ -0.1840905197919185 51.51029550248287_ -0.1840905197919185 51.50849685927103_ -0.1812013465279456 51.50849685927103
257,4, -0.1812013465279456 51.51029550248287_ -0.1812013465279456 51.512094145694704_ -0.1840905197919185 51.512094145694704_ -0.1840905197919185 51.51029550248287_ -0.1812013465279456 51.51029550248287
258,4, -0.1812013465279456 51.512094145694704_ -0.1812013465279456 51.513892788906546_ -0.1840905197919185 51.513892788906546_ -0.1840905197919185 51.512094145694704_ -0.1812013465279456 51.512094145694704
259,4, -0.1812013465279456 51.513892788906546_ -0.1812013465279456 51.51569143211838_ -0.1840905197919185 51.51569143211838_ -0.1840905197919185 51.513892788906546_ -0.1812013465279456 51.513892788906546
260,12, -0.1840905197919185 51.479718567881626_ -0.1840905197919185 51.48151721109346_ -0.1869796930558913 51.48151721109346_ -0.1869796930558913 51.479718567881626_ -0.1840905197919185 51.479718567881626
261,12, -0.1840905197919185 51.48151721109346_ -0.1840905197919185 51.4833158543053_ -0.1869796930558913 51.4833158543053_ -0.1869796930558913 51.48151721109346_ -0.1840905197919185 51.48151721109346
262,12, -0.1840905197919185 51.4833158543053_ -0.1840905197919185 51.48511449751714_ -0.1869796930558913 51.48511449751714_ -0.1869796930558913 51.4833158543053_ -0.1840905197919185 51.4833158543053
263,12, -0.1840905197919185 51.48511449751714_ -0.1840905197919185 51.48691314072898_ -0.1869796930558913 51.48691314072898_ -0.1869796930558913 51.48511449751714_ -0.1840905197919185 51.48511449751714
264,12, -0.1840905197919185 51.48691314072898_ -0.1840905197919185 51.488711783940815_ -0.1869796930558913 51.488711783940815_ -0.1869796930558913 51.48691314072898_ -0.1840905197919185 51.48691314072898
265,12, -0.1840905197919185 51.488711783940815_ -0.1840905197919185 51.49051042715265_ -0.1869796930558913 51.49051042715265_ -0.1869796930558913 51.488711783940815_ -0.1840905197919185 51.488711783940815
266,12, -0.1840905197919185 51.49051042715265_ -0.1840905197919185 51.49230907036449_ -0.1869796930558913 51.49230907036449_ -0.1869796930558913 51.49051042715265_ -0.1840905197919185 51.49051042715265
267,12, -0.1840905197919185 51.49230907036449_ -0.1840905197919185 51.49410771357633_ -0.1869796930558913 51.49410771357633_ -0.1869796930558913 51.49230907036449_ -0.1840905197919185 51.49230907036449
268,12, -0.1840905197919185 51.49410771357633_ -0.1840905197919185 51.49590635678817_ -0.1869796930558913 51.49590635678817_ -0.1869796930558913 51.49410771357633_ -0.1840905197919185 51.49410771357633
269,12, -0.1840905197919185 51.49590635678817_ -0.1840905197919185 51.497705_ -0.1869796930558913 51.497705_ -0.1869796930558913 51.49590635678817_ -0.1840905197919185 51.49590635678817
270,12, -0.1840905197919185 51.497705_ -0.1840905197919185 51.49950364321184_ -0.1869796930558913 51.49950364321184_ -0.1869796930558913 51.497705_ -0.1840905197919185 51.497705
271,12, -0.1840905197919185 51.49950364321184_ -0.1840905197919185 51.50130228642368_ -0.1869796930558913 51.50130228642368_ -0.1869796930558913 51.49950364321184_ -0.1840905197919185 51.49950364321184
272,12, -0.1840905197919185 51.50130228642368_ -0.1840905197919185 51.503100929635515_ -0.1869796930558913 51.503100929635515_ -0.1869796930558913 51.50130228642368_ -0.1840905197919185 51.50130228642368
273,12, -0.1840905197919185 51.503100929635515_ -0.1840905197919185 51.50489957284736_ -0.1869796930558913 51.50489957284736_ -0.1869796930558913 51.503100929635515_ -0.1840905197919185 51.503100929635515
274,12, -0.1840905197919185 51.50489957284736_ -0.1840905197919185 51.50669821605919_ -0.1869796930558913 51.50669821605919_ -0.1869796930558913 51.50489957284736_ -0.1840905197919185 51.50489957284736
275,12, -0.1840905197919185 51.50669821605919_ -0.1840905197919185 51.50849685927103_ -0.1869796930558913 51.50849685927103_ -0.1869796930558913 51.50669821605919_ -0.1840905197919185 51.50669821605919
276,12, -0.1840905197919185 51.50849685927103_ -0.1840905197919185 51.51029550248287_ -0.1869796930558913 51.51029550248287_ -0.1869796930558913 51.50849685927103_ -0.1840905197919185 51.50849685927103
277,12, -0.1840905197919185 51.51029550248287_ -0.1840905197919185 51.512094145694704_ -0.1869796930558913 51.512094145694704_ -0.1869796930558913 51.51029550248287_ -0.1840905197919185 51.51029550248287
278,12, -0.1840905197919185 51.512094145694704_ -0.1840905197919185 51.513892788906546_ -0.1869796930558913 51.513892788906546_ -0.1869796930558913 51.512094145694704_ -0.1840905197919185 51.512094145694704
279,12, -0.1840905197919185 51.513892788906546_ -0.1840905197919185 51.51569143211838_ -0.1869796930558913 51.51569143211838_ -0.1869796930558913 51.513892788906546_ -0.1840905197919185 51.513892788906546
280,12, -0.1869796930558913 51.479718567881626_ -0.1869796930558913 51.48151721109346_ -0.1898688663198641 51.48151721109346_ -0.1898688663198641 51.479718567881626_ -0.1869796930558913 51.479718567881626
281,12, -0.1869796930558913 51.48151721109346_ -0.1869796930558913 51.4833158543053_ -0.1898688663198641 51.4833158543053_ -0.1898688663198641 51.48151721109346_ -0.1869796930558913 51.48151721109346
282,12, -0.1869796930558913 51.4833158543053_ -0.1869796930558913 51.48511449751714_ -0.1898688663198641 51.48511449751714_ -0.1898688663198641 51.4833158543053_ -0.1869796930558913 51.4833158543053
283,12, -0.1869796930558913 51.48511449751714_ -0.1869796930558913 51.48691314072898_ -0.1898688663198641 51.48691314072898_ -0.1898688663198641 51.48511449751714_ -0.1869796930558913 51.48511449751714
284,12, -0.1869796930558913 51.48691314072898_ -0.1869796930558913 51.488711783940815_ -0.1898688663198641 51.488711783940815_ -0.1898688663198641 51.48691314072898_ -0.1869796930558913 51.48691314072898
285,12, -0.1869796930558913 51.488711783940815_ -0.1869796930558913 51.49051042715265_ -0.1898688663198641 51.49051042715265_ -0.1898688663198641 51.488711783940815_ -0.1869796930558913 51.488711783940815
286,12, -0.1869796930558913 51.49051042715265_ -0.1869796930558913 51.49230907036449_ -0.1898688663198641 51.49230907036449_ -0.1898688663198641 51.49051042715265_ -0.1869796930558913 51.49051042715265
287,12, -0.1869796930558913 51.49230907036449_ -0.1869796930558913 51.49410771357633_ -0.1898688663198641 51.49410771357633_ -0.1898688663198641 51.49230907036449_ -0.1869796930558913 51.49230907036449
288,12, -0.1869796930558913 51.49410771357633_ -0.1869796930558913 51.49590635678817_ -0.1898688663198641 51.49590635678817_ -0.1898688663198641 51.49410771357633_ -0.1869796930558913 51.49410771357633
289,12, -0.1869796930558913 51.49590635678817_ -0.1869796930558913 51.497705_ -0.1898688663198641 51.497705_ -0.1898688663198641 51.49590635678817_ -0.1869796930558913 51.49590635678817
290,12, -0.1869796930558913 51.497705_ -0.1869796930558913 51.49950364321184_ -0.1898688663198641 51.49950364321184_ -0.1898688663198641 51.497705_ -0.1869796930558913 51.497705
